Time,Colour
3.660,4
3.670,4
3.680,4
3.690,4
3.700,4
3.710,4
3.720,4
3.730,4
3.740,4
3.750,4
3.760,4
3.770,4
3.780,4
3.790,4
3.800,4
3.810,4
3.820,4
3.830,4
3.840,4
3.850,4
3.860,4
3.870,4
3.880,4
3.890,4
3.900,4
3.910,4
3.920,4
3.930,4
3.940,4
3.950,4
3.960,4
3.970,4
3.980,4
3.990,4
4.000,4
4.010,4
4.020,4
4.030,4
4.040,4
4.050,4
4.060,4
4.070,4
4.080,4
4.090,4
4.100,4
4.110,4
4.120,4
4.130,4
4.140,4
4.150,4
4.160,4
4.170,4
4.180,4
4.190,4
4.200,4
4.210,4
4.220,4
4.230,4
4.240,4
4.250,4
4.260,4
4.270,4
4.280,4
4.290,4
4.300,4
4.310,4
4.320,4
4.330,4
4.340,4
4.350,4
4.360,4
4.370,4
4.380,4
4.390,4
4.400,4
4.410,4
4.420,4
4.430,4
4.440,4
4.450,4
4.460,4
4.470,4
4.480,2
4.490,2
4.500,2
4.510,2
4.520,2
4.530,2
4.540,2
4.550,2
4.560,2
4.570,2
4.580,2
4.590,2
4.600,2
4.610,2
4.620,2
4.630,2
4.640,2
4.650,2
4.660,2
4.670,2
4.680,2
4.690,2
4.700,2
4.710,2
4.720,2
4.730,2
4.740,2
4.750,2
4.760,2
4.770,2
4.780,2
4.790,2
4.800,2
4.810,2
4.820,2
4.830,2
4.840,2
4.850,2
4.860,2
4.870,2
4.880,2
4.890,2
4.900,2
4.910,2
4.920,2
4.930,2
4.940,2
4.950,2
4.960,2
4.970,2
4.980,2
4.990,2
5.000,2
5.010,2
5.020,2
5.030,2
5.040,2
5.050,2
5.060,2
5.070,2
5.080,2
5.090,2
5.100,2
5.110,2
5.120,2
5.130,2
5.140,2
5.150,2
5.160,2
5.170,2
5.180,2
5.190,5
5.200,5
5.210,5
5.220,5
5.230,5
5.240,5
5.250,5
5.260,5
5.270,5
5.280,5
5.290,5
5.300,5
5.310,5
5.320,5
5.330,5
5.340,5
5.350,5
5.360,5
5.370,5
5.380,2
5.390,2
5.400,2
5.410,2
5.420,2
5.430,2
5.440,2
5.450,2
5.460,2
5.470,2
5.480,2
5.490,2
5.500,2
5.510,2
5.520,2
5.530,2
5.540,2
5.550,2
5.560,2
5.570,2
5.580,2
5.590,2
5.600,2
5.610,2
5.620,2
5.630,2
5.640,2
5.650,2
5.660,2
5.670,2
5.680,2
5.690,2
5.700,2
5.710,2
5.720,2
5.730,2
5.740,2
5.750,2
5.760,2
5.770,2
5.780,2
5.790,2
5.800,2
5.810,2
5.820,2
5.830,2
5.840,2
5.850,2
5.860,2
5.870,2
5.880,2
5.890,2
5.900,2
5.910,2
5.920,2
5.930,2
5.940,2
5.950,2
5.960,2
5.970,2
5.980,2
5.990,2
6.000,2
6.010,2
6.020,2
6.030,2
6.040,2
6.050,2
6.060,2
6.070,2
6.080,2
6.090,2
6.100,2
6.110,2
6.120,2
6.130,2
6.140,2
6.150,2
6.160,2
6.170,2
6.180,2
6.190,2
6.200,2
6.210,2
6.220,2
6.230,2
6.240,2
6.250,2
6.260,2
6.270,2
6.280,2
6.290,2
6.300,2
6.310,2
6.320,5
6.330,5
6.340,5
6.350,5
6.360,5
6.370,5
6.380,5
6.390,5
6.400,5
6.410,5
6.420,5
6.430,5
6.440,5
6.450,5
6.460,5
6.470,5
6.480,5
6.490,5
6.500,5
6.510,5
6.520,5
6.530,5
6.540,5
6.550,5
6.560,5
6.570,5
6.580,5
6.590,5
6.600,5
6.610,5
6.620,5
6.630,5
6.640,5
6.650,2
6.660,2
6.670,2
6.680,2
6.690,2
6.700,2
6.710,2
6.720,2
6.730,2
6.740,2
6.750,2
6.760,2
6.770,2
6.780,2
6.790,2
6.800,2
6.810,2
6.820,2
6.830,2
6.840,2
6.850,2
6.860,2
6.870,2
6.880,2
6.890,2
6.900,2
6.910,2
6.920,2
6.930,2
6.940,2
6.950,2
6.960,2
6.970,2
6.980,2
6.990,2
7.000,2
7.010,2
7.020,2
7.030,2
7.040,2
7.050,2
7.060,2
7.070,2
7.080,2
7.090,2
7.100,2
7.110,2
7.120,2
7.130,2
7.140,2
7.150,2
7.160,2
7.170,2
7.180,4
7.190,4
7.200,4
7.210,4
7.220,4
7.230,4
7.240,4
7.250,4
7.260,4
7.270,4
7.280,4
7.290,4
7.300,4
7.310,4
7.320,4
7.330,4
7.340,4
7.350,4
7.360,4
7.370,4
7.380,4
7.390,4
7.400,4
7.410,4
7.420,4
7.430,4
7.440,4
7.450,4
7.460,4
7.470,4
7.480,4
7.490,4
7.500,4
7.510,4
7.520,4
7.530,4
7.540,4
7.550,4
7.560,4
7.570,4
7.580,4
7.590,4
7.600,4
7.610,4
7.620,4
7.630,4
7.640,4
7.650,4
7.660,4
7.670,4
7.680,4
7.690,4
7.700,4
7.710,4
7.720,4
7.730,4
7.740,4
7.750,4
7.760,4
7.770,4
7.780,5
7.790,5
7.800,5
7.810,5
7.820,5
7.830,5
7.840,5
7.850,5
7.860,5
7.870,5
7.880,5
7.890,5
7.900,5
7.910,5
7.920,5
7.930,5
7.940,5
7.950,5
7.960,5
7.970,5
7.980,5
7.990,5
8.000,5
8.010,5
8.020,5
8.030,5
8.040,5
8.050,5
8.060,5
8.070,5
8.080,5
8.090,5
8.100,5
8.110,5
8.120,5
8.130,5
8.140,5
8.150,5
8.160,5
8.170,5
8.180,5
8.190,5
8.200,5
8.210,5
8.220,5
8.230,7
8.240,7
8.250,7
8.260,7
8.270,3
8.280,3
8.290,3
8.300,3
8.310,3
8.320,3
8.330,3
8.340,3
8.350,3
8.360,3
8.370,3
8.380,3
8.390,3
8.400,3
8.410,3
8.420,3
8.430,3
8.440,3
8.450,3
8.460,3
8.470,3
8.480,3
8.490,3
8.500,3
8.510,3
8.520,3
8.530,3
8.540,3
8.550,3
8.560,3
8.570,3
8.580,3
8.590,3
8.600,3
8.610,3
8.620,3
8.630,3
8.640,3
8.650,3
8.660,3
8.670,3
8.680,3
8.690,3
8.700,3
8.710,3
8.720,3
8.730,3
8.740,3
8.750,3
8.760,3
8.770,3
8.780,3
8.790,3
8.800,3
8.810,3
8.820,3
8.830,3
8.840,3
8.850,3
8.860,3
8.870,3
8.880,3
8.890,3
8.900,3
8.910,3
8.920,3
8.930,3
8.940,3
8.950,3
8.960,3
8.970,3
8.980,3
8.990,3
9.000,3
9.010,3
9.020,3
9.030,3
9.040,3
9.050,3
9.060,3
9.070,3
9.080,3
9.090,3
9.100,3
9.110,3
9.120,3
9.130,3
9.140,3
9.150,3
9.160,3
9.170,3
9.180,3
9.190,3
9.200,3
9.210,3
9.220,3
9.230,4
9.240,4
9.250,4
9.260,4
9.270,4
9.280,4
9.290,4
9.300,4
9.310,4
9.320,4
9.330,4
9.340,4
9.350,4
9.360,4
9.370,4
9.380,4
9.390,4
9.400,4
9.410,4
9.420,4
9.430,4
9.440,4
9.450,4
9.460,4
9.470,4
9.480,4
9.490,4
9.500,4
9.510,4
9.520,4
9.530,4
9.540,4
9.550,4
9.560,4
9.570,4
9.580,4
9.590,4
9.600,4
9.610,4
